,Unnamed: 0,readable,energies
77,77,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 14, 'Mg': 9, 'Cl': 1, 'Fe': 1}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (9.591226718574763, 9.591226718574763, 35.00165955722332), (90.0, 90.0, 120.0)",-3.255918502807617
78,78,"Stage.LATTICE_PARAMETERS; Composition = {'H': 5, 'O': 9, 'F': 15, 'Si': 9, 'S': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (14.25252233594656, 14.25252233594656, 81.14312004446984), (90.0, 90.0, 120.0)",-3.109086513519287
79,79,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 15, 'Mg': 6, 'Si': 5, 'S': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (3.4720518015325066, 3.4720518015325066, 60.60941194295883), (90.0, 90.0, 120.0)",-3.500927448272705
80,80,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 14, 'F': 11, 'Mg': 5, 'P': 5}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (11.017093267291784, 11.017093267291784, 82.84730267524719), (90.0, 90.0, 120.0)",-3.251699924468994
81,81,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'Li': 16, 'F': 15, 'Si': 5, 'P': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (15.943290577828884, 15.943290577828884, 90.46328505277634), (90.0, 90.0, 120.0)",-1.782667636871338
82,82,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 16, 'Mg': 2, 'P': 2, 'S': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (2.0225033335387708, 2.0225033335387708, 74.37486679553986), (90.0, 90.0, 120.0)",-2.2352213859558105
83,83,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 9, 'F': 14, 'Si': 8, 'Cl': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (6.491380957141518, 6.491380957141518, 67.06196336746216), (90.0, 90.0, 120.0)",-3.4445688724517822
84,84,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 16, 'Mg': 5, 'Si': 6, 'Cl': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (9.117061149328947, 9.117061149328947, 17.49699991494417), (90.0, 90.0, 120.0)",-3.4417033195495605
85,85,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 2, 'F': 7, 'Mg': 10, 'Cl': 15}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (2.970027821883559, 2.970027821883559, 44.0028326421976), (90.0, 90.0, 120.0)",-2.627108097076416
86,86,"Stage.LATTICE_PARAMETERS; Composition = {'O': 15, 'F': 9, 'Mg': 3, 'Si': 9, 'Fe': 1}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (9.271508256345987, 9.271508256345987, 41.346334722638126), (90.0, 90.0, 120.0)",-3.2718775272369385
87,87,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 15, 'Mg': 8, 'Si': 2, 'P': 2}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (8.150089562684297, 12.450019942969083, 43.34912779331207), (90.0, 71.77086174488068, 90.0)",-3.431849718093872
88,88,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 15, 'Si': 10, 'S': 5, 'Cl': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (4.029727257788181, 4.029727257788181, 88.55723683834076), (90.0, 90.0, 120.0)",-3.2510628700256348
89,89,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 15, 'Si': 13, 'P': 2, 'S': 7}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (1.691579633206129, 1.691579633206129, 40.77405243813991), (90.0, 90.0, 120.0)",-2.787395477294922
90,90,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 7, 'Mg': 13, 'Si': 2, 'P': 2}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (8.430094256997108, 8.430094256997108, 83.93810336589813), (90.0, 90.0, 120.0)",-3.223951578140259
91,91,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 7, 'O': 11, 'F': 16, 'Mg': 6, 'Si': 1}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (6.212002754956484, 5.307291638478637, 92.52965027689933), (90.0, 70.61402499675751, 90.0)",-2.659219741821289
92,92,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'O': 16, 'Mg': 10, 'Si': 1, 'Fe': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (11.929669684171676, 11.929669684171676, 31.847317102551457), (90.0, 90.0, 120.0)",-2.748223066329956
93,93,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 5, 'Mg': 5, 'P': 2, 'S': 3}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (12.56222294792533, 12.56222294792533, 57.49432621598243), (90.0, 90.0, 120.0)",-2.8101463317871094
94,94,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'C': 3, 'O': 2, 'F': 14, 'P': 2}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (7.602510339021682, 7.602510339021682, 8.386778067052363), (90.0, 90.0, 120.0)",-2.546855926513672
95,95,"Stage.LATTICE_PARAMETERS; Composition = {'F': 13, 'Mg': 3, 'Si': 8, 'P': 1, 'Cl': 13}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (9.440585818886756, 9.440585818886756, 39.5413492500782), (90.0, 90.0, 120.0)",-2.362543821334839
96,96,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 9, 'Mg': 3, 'Si': 7, 'S': 2}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (8.521471290290355, 8.521471290290355, 30.09866202175617), (90.0, 90.0, 120.0)",-3.1808507442474365
97,97,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 10, 'Si': 8, 'S': 2, 'Cl': 5}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (4.666438553854823, 4.666438553854823, 43.563069871067995), (90.0, 90.0, 120.0)",-2.921780586242676
98,98,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 12, 'Mg': 4, 'Si': 4, 'S': 3}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (14.317272900044918, 14.317272900044918, 75.76659044623375), (90.0, 90.0, 120.0)",-3.164779663085937
99,99,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 9, 'Mg': 10, 'Si': 1, 'P': 1}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (5.454628410562873, 5.454628410562873, 43.03178977966308), (90.0, 90.0, 120.0)",-3.228837013244629
0,0,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'Si': 10}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (10.713363090902567, 10.713363090902567, 51.02345774173736), (90.0, 90.0, 120.0)",-3.0082125663757324
1,1,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 13, 'Si': 11}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (3.938233380205929, 12.095524337887763, 48.03469822704792), (90.0, 90.0, 90.0)",-3.380263328552246
2,2,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'Mg': 12}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (9.847496332228184, 9.847496332228184, 56.36355407238006), (90.0, 90.0, 120.0)",-3.337246417999268
3,3,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'P': 7}; SpaceGroup = 99 | P4mm | tetragonal (4) | polar (3) | ditetragonal-pyramidal | 4mm; LatticeParameters = (19.92206270843744, 19.92206270843744, 23.52107502520084), (90.0, 90.0, 90.0)",-2.1849565505981445
4,4,"Stage.LATTICE_PARAMETERS; Composition = {'F': 16, 'Mg': 16}; SpaceGroup = 41 | Aea2 | orthorhombic (3) | polar (3) | rhombic-pyramidal | mm2; LatticeParameters = (5.401519081741571, 8.257719212025403, 98.9350062072277), (90.0, 90.0, 90.0)",-3.1862239837646484
5,5,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 8, 'Si': 9}; SpaceGroup = 1 | P1 | triclinic (1) | enantiomorphic-polar (1) | pedial | 1; LatticeParameters = (7.770766115188598, 36.00332632958889, 26.25032429695129), (55.81838861107826, 91.2964254617691, 140.2285873889923)",-3.212531328201294
6,6,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'Si': 8, 'Cl': 4}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (19.34584500491619, 19.34584500491619, 76.89052249193192), (90.0, 90.0, 120.0)",-2.993678331375122
7,7,"Stage.LATTICE_PARAMETERS; Composition = {'H': 8, 'O': 4, 'F': 12, 'Mg': 11}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (9.851082510501147, 9.851082510501147, 85.14790876507759), (90.0, 90.0, 120.0)",-2.69587516784668
8,8,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'F': 16, 'Mg': 6, 'Si': 4}; SpaceGroup = 176 | P6_3/m | hexagonal (7) | centrosymmetric (2) | hexagonal-dipyramidal | 6/m; LatticeParameters = (11.470651417225598, 11.470651417225598, 54.808335542678826), (90.0, 90.0, 120.0)",-3.3700814247131348
9,9,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 14, 'Si': 10}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (5.459903939440847, 5.459903939440847, 31.432227119803425), (90.0, 90.0, 120.0)",-3.4442529678344727
10,10,"Stage.LATTICE_PARAMETERS; Composition = {'O': 15, 'F': 16, 'Mg': 11, 'P': 2, 'Fe': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.6166577767580743, 3.6166577767580743, 96.67075659632683), (90.0, 90.0, 120.0)",-3.1860005855560303
11,11,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 12, 'F': 11, 'Mg': 13, 'P': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.7238375848159193, 3.7238375848159193, 3.797615800797939), (90.0, 90.0, 120.0)",-2.951199531555176
12,12,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 15, 'F': 14, 'Mg': 11, 'Si': 5}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.0706442296504974, 3.0706442296504974, 41.62294521033763), (90.0, 90.0, 120.0)",-3.329555034637451
13,13,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 10, 'Mg': 8, 'Fe': 5}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (8.234582935273647, 8.234582935273647, 38.597279882431025), (90.0, 90.0, 120.0)",-2.9163248538970947
14,14,"Stage.LATTICE_PARAMETERS; Composition = {'N': 2, 'O': 6, 'F': 8, 'Mg': 7, 'Si': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (4.012091338261962, 4.012091338261962, 65.96146958470345), (90.0, 90.0, 120.0)",-3.105410575866699
15,15,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 12, 'Mg': 8, 'Si': 3, 'S': 2}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (5.328837503865361, 5.328837503865361, 51.118687498569486), (90.0, 90.0, 120.0)",-3.311592102050781
16,16,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 5, 'F': 12, 'Mg': 10, 'P': 2}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (14.307972611486912, 13.825026553869247, 90.70482084155083), (90.0, 123.53203892707825, 90.0)",-3.23508358001709
17,17,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 14, 'Mg': 16, 'S': 6, 'Fe': 2}; SpaceGroup = 192 | P6/mcc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; LatticeParameters = (15.923049381375312, 15.923049381375312, 72.7753648340702), (90.0, 90.0, 120.0)",-2.794405460357666
18,18,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'N': 1, 'F': 12, 'Si': 8, 'S': 14}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.7782615503296255, 3.7782615503296255, 79.22478564381599), (90.0, 90.0, 120.0)",-2.04501748085022
19,19,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 15, 'Mg': 6, 'Si': 6}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (9.205340793728828, 9.205340793728828, 83.93785527944564), (90.0, 90.0, 120.0)",-3.5294718742370605
20,20,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 13, 'Si': 8}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (6.404117655009031, 6.404117655009031, 87.64983701109887), (90.0, 90.0, 120.0)",-3.645721197128296
21,21,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 15, 'Mg': 16, 'Si': 3, 'S': 1}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.9580245507881044, 3.9580245507881044, 35.33476582765579), (90.0, 90.0, 120.0)",-3.222723484039306
22,22,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 6, 'F': 12, 'Mg': 1, 'Si': 8}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (9.696075732260942, 9.696075732260942, 27.149002704024312), (90.0, 90.0, 120.0)",-3.288362979888916
23,23,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 14, 'Mg': 4, 'Si': 8, 'Cl': 4}; SpaceGroup = 185 | P6_3cm | hexagonal (7) | polar (3) | dihexagonal-pyramidal | 6mm; LatticeParameters = (5.721307687461376, 5.721307687461376, 52.74903487563133), (90.0, 90.0, 120.0)",-3.285398483276367
24,24,"Stage.LATTICE_PARAMETERS; Composition = {'H': 10, 'O': 9, 'F': 14, 'Mg': 14, 'Cl': 3}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (3.008141579851508, 3.008141579851508, 23.17761262208223), (90.0, 90.0, 120.0)",-2.685537338256836
25,25,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 8, 'F': 13, 'Mg': 6, 'Si': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (7.596218837052584, 7.596218837052584, 99.07046731710435), (90.0, 90.0, 120.0)",-3.360836267471313
26,26,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 16, 'Mg': 6, 'Si': 10, 'Fe': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.405265116551891, 1.405265116551891, 73.4067921102047), (90.0, 90.0, 120.0)",-3.1435718536376958
27,27,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 9, 'Mg': 3, 'Si': 8, 'Fe': 3}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (13.685550282895564, 13.685550282895564, 58.33016491532325), (90.0, 90.0, 120.0)",-3.1407129764556885
28,28,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'O': 13, 'F': 7, 'Mg': 14, 'P': 3}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (19.31304147839546, 19.31304147839546, 34.53822815716266), (90.0, 90.0, 120.0)",-3.050295114517212
29,29,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 16, 'O': 7, 'F': 13, 'Mg': 8, 'Cl': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (9.71256240606308, 9.71256240606308, 18.336452111601826), (90.0, 90.0, 120.0)",-2.9448490142822266
30,30,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 10, 'Mg': 6, 'Si': 4, 'S': 2}; SpaceGroup = 185 | P6_3cm | hexagonal (7) | polar (3) | dihexagonal-pyramidal | 6mm; LatticeParameters = (8.733828863501548, 8.733828863501548, 76.37794044017792), (90.0, 90.0, 120.0)",-3.3074936866760254
31,31,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 2, 'F': 16, 'Si': 6, 'Fe': 4}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (10.935987456142902, 10.952645427733659, 24.841212444007393), (90.0, 90.0, 90.0)",-2.8294172286987305
32,32,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 12, 'Mg': 8, 'P': 3, 'Cl': 7}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (6.049191221222282, 6.049191221222282, 48.3295548826456), (90.0, 90.0, 120.0)",-3.0735411643981934
33,33,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'F': 13, 'Mg': 13, 'Si': 2, 'P': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (11.961469789594412, 11.961469789594412, 36.16711359620094), (90.0, 90.0, 120.0)",-2.422100067138672
34,34,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 8, 'O': 11, 'F': 13, 'Mg': 8, 'S': 7}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (6.68949275650084, 6.68949275650084, 87.27862288951874), (90.0, 90.0, 120.0)",-2.9281585216522217
35,35,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 6, 'F': 16, 'Si': 10, 'Cl': 2}; SpaceGroup = 192 | P6/mcc | hexagonal (7) | centrosymmetric (2) | dihexagonal-dipyramidal | 6/mmm; LatticeParameters = (3.0965880919247866, 3.0965880919247866, 92.68827793598174), (90.0, 90.0, 120.0)",-3.5305280685424805
36,36,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 13, 'F': 11, 'Mg': 16, 'S': 5}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.44785135271959, 1.44785135271959, 16.563917233049867), (90.0, 90.0, 120.0)",-3.006463050842285
37,37,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 8, 'Mg': 5, 'Si': 3, 'S': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (9.355873155593873, 9.355873155593873, 57.65785062909126), (90.0, 90.0, 120.0)",-2.880903959274292
38,38,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 6, 'Mg': 9, 'Si': 5}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (9.073933239281178, 9.073933239281178, 47.4232360035181), (90.0, 90.0, 120.0)",-3.322598457336426
39,39,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 16, 'Mg': 10, 'Si': 5, 'S': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (3.167881013266742, 3.167881013266742, 88.01424647569657), (90.0, 90.0, 120.0)",-3.566111326217652
40,40,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 16, 'Mg': 16, 'P': 4, 'Cl': 4}; SpaceGroup = 185 | P6_3cm | hexagonal (7) | polar (3) | dihexagonal-pyramidal | 6mm; LatticeParameters = (2.2748178695328534, 2.2748178695328534, 35.07972114086151), (90.0, 90.0, 120.0)",-2.965137243270874
41,41,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'O': 6, 'F': 8, 'Mg': 10, 'Cl': 4}; SpaceGroup = 185 | P6_3cm | hexagonal (7) | polar (3) | dihexagonal-pyramidal | 6mm; LatticeParameters = (1.1385432459414004, 1.1385432459414004, 68.30705611109734), (90.0, 90.0, 120.0)",-3.0590734481811523
42,42,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 9, 'F': 5, 'Mg': 4, 'P': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (7.533239580690861, 7.533239580690861, 56.88093836903572), (90.0, 90.0, 120.0)",-2.988131284713745
43,43,"Stage.LATTICE_PARAMETERS; Composition = {'O': 3, 'F': 13, 'Mg': 8, 'P': 2, 'Cl': 2}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (5.655260576307773, 26.212440904974933, 15.786090892553329), (90.0, 129.8783242702484, 90.0)",-3.2290358543396
44,44,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 14, 'Mg': 15, 'Cl': 2}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (17.42751060426235, 17.233830396831035, 45.94775954782963), (90.0, 112.32399344444275, 90.0)",-2.987865447998047
45,45,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 12, 'Mg': 4, 'Si': 4, 'S': 1}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (1.4207343405578285, 10.952326459437609, 43.924703130126), (90.0, 78.70290279388428, 90.0)",-3.045516014099121
46,46,"Stage.LATTICE_PARAMETERS; Composition = {'O': 16, 'F': 9, 'Si': 10, 'P': 1, 'Fe': 1}; SpaceGroup = 10 | P12/m1 | monoclinic (2) | centrosymmetric (2) | prismatic | 2/m; LatticeParameters = (5.1438218634575605, 26.934951350092884, 44.35798611938953), (90.0, 100.25083422660828, 90.0)",-3.236081600189209
