a,b,c,alpha,beta,gamma
7.0552793,4.1547747,7.0621796,90.0,119.88579,90.0
9.289005,10.378776,19.139273,90.0,90.0,90.0
3.8309143,3.8423245,8.2745495,90.0,90.0,90.0
3.6290367,11.944719,3.2863503,90.0,90.0,90.0
7.5506225,7.5506225,7.5506225,90.0,90.0,90.0
5.787989,3.3436148,38.591583,90.0,90.0322,90.0
7.295613,7.295613,10.418223,90.0,90.0,90.0
4.7300367,4.7300367,7.618031,90.0,90.0,90.0
5.9463725,5.9463725,14.570932,90.0,90.0,120.0
10.478534,10.477561,15.426912,90.0,99.86379,90.0
15.780793,15.780793,5.3128705,90.0,90.0,120.0
7.569497,6.2407856,15.146578,90.0,110.73863,90.0
6.874075,13.5906105,20.236403,90.0,90.0,90.0
4.2911987,4.2911987,6.875767,90.0,90.0,120.0
20.48694,4.0328155,9.615565,90.0,104.609245,90.0
6.9478207,7.3003993,8.620924,90.0,90.0,90.0
10.96293,11.890593,16.669031,90.0,90.0,90.0
6.0553865,18.388672,6.909149,90.0,91.64913,90.0
5.8762584,5.8762584,4.770172,90.0,90.0,120.0
4.8800697,5.403551,14.561274,90.0,90.0,90.0
13.665768,13.665768,9.264902,90.0,90.0,120.0
5.1614656,5.897421,10.050121,89.154144,100.04835,107.68853
10.871931,10.946187,14.186954,90.0,93.0926,90.0
10.100872,10.100872,26.024202,90.0,90.0,120.0
4.06243,4.06243,4.06243,90.0,90.0,90.0
4.0599933,4.0599933,8.252593,90.0,90.0,120.0
5.563512,5.563512,11.7092705,90.0,90.0,90.0
4.511433,4.923078,5.428245,90.0,90.0,90.0
6.3650165,10.362238,10.141171,90.0,106.51298,90.0
12.0156975,18.79679,21.773222,90.0,90.0,90.0
4.4990325,5.4475408,8.395001,90.0,90.0,90.0
5.2217326,5.2217326,4.231465,90.0,90.0,120.0
9.034951,9.034951,6.098357,90.0,90.0,120.0
8.687632,8.687632,6.9380155,90.0,90.0,120.0
4.5544763,8.996278,9.287557,90.0,90.0,90.0
4.0382953,4.0382953,3.8413777,90.0,90.0,120.0
5.9048457,5.9077325,9.5387,90.24909,89.92663,119.78979
10.113867,4.322653,6.998711,90.0,132.52454,90.0
8.307216,8.377606,8.416445,89.98929,89.84301,89.94135
9.541983,9.541983,3.8742068,90.0,90.0,120.0
3.1761506,7.1596966,10.596783,101.81434,89.94321,102.79572
8.615754,8.615754,15.211233,90.0,90.0,120.0
3.98455,4.0060506,14.5822525,90.0,90.0,90.0
4.4014087,28.339005,4.5493035,90.0,90.0,90.0
4.053108,4.053108,8.300594,90.0,90.0,90.0
3.767484,3.767484,33.408646,90.0,90.0,90.0
4.246395,4.246395,4.246395,90.0,90.0,90.0
5.8254075,7.8548203,10.395281,90.0,106.30062,90.0
5.710617,17.18674,5.7101,90.0,90.0,90.0
5.72732,5.72732,4.581331,90.0,90.0,120.0
6.823554,13.780804,9.842896,90.0,110.77088,90.0
7.4048843,7.4048843,5.767821,90.0,90.0,120.0
10.402413,10.402413,12.110711,90.0,90.0,120.0
3.261585,3.261585,10.62316,90.0,90.0,120.0
6.4134245,6.9336395,9.454185,95.704216,109.803604,115.8657
6.7982774,6.7982774,5.3030357,90.0,90.0,120.0
4.1727705,4.1727705,4.1727705,90.0,90.0,90.0
4.9457173,4.9457173,36.041786,90.0,90.0,120.0
6.614128,6.7018447,6.7038956,109.58139,108.64272,109.20567
6.089723,10.36266,4.76329,90.0,90.0,90.0
3.9688766,11.524238,20.601564,90.0,90.0,90.0
7.8977127,5.2376165,19.99889,90.0,93.148766,90.0
6.341629,6.341629,6.341629,90.0,90.0,90.0
6.519824,6.519824,6.519824,90.0,90.0,90.0
5.1142488,10.345179,8.437283,90.0,126.668724,90.0
5.33938,5.33938,8.852383,90.0,90.0,120.0
10.114621,4.2306137,14.249291,90.0,124.60374,90.0
10.5418625,10.5418625,10.5418625,90.0,90.0,90.0
4.726858,6.1829505,19.293581,90.0,96.503365,90.0
8.980962,12.505656,18.03982,90.0,90.0,90.0
7.6532125,7.6532125,7.6532125,90.0,90.0,90.0
4.300002,4.300002,10.105614,90.0,90.0,90.0
3.1753933,3.1753933,22.313507,90.0,90.0,90.0
6.705901,6.705901,6.705901,90.0,90.0,90.0
18.29738,18.29738,3.9513767,90.0,90.0,120.0
6.4832726,6.4832726,6.4832726,90.0,90.0,90.0
9.270087,9.270087,9.245223,90.0,90.0,90.0
8.662794,8.671593,12.644931,105.853004,105.756836,95.53353
6.203393,6.203393,6.203393,90.0,90.0,90.0
2.6202307,2.6202307,8.163292,90.0,90.0,120.0
4.991636,8.693061,9.884377,90.0,94.56242,90.0
5.9284234,5.958909,16.665133,90.04698,90.27422,90.169975
4.5110283,16.85398,7.1925397,90.0,90.0,90.0
8.883214,8.883214,5.1959534,90.0,90.0,90.0
3.8249657,3.8249657,9.351216,90.0,90.0,90.0
12.281893,22.76651,12.029547,90.0,90.0,90.0
7.211656,7.6386313,13.227706,90.0,90.0,90.0
7.487238,9.741558,11.272911,88.96254,88.149284,88.45011
5.1469073,8.925515,11.020528,97.75851,103.394646,89.99704
7.5685096,7.5685096,7.5685096,90.0,90.0,90.0
9.413489,5.721187,19.7986,90.0,103.74461,90.0
9.344796,16.206333,7.3644476,90.0,90.06077,90.0
9.250679,6.4031873,7.519873,90.0,115.02325,90.0
4.143792,4.143792,5.6816816,90.0,90.0,120.0
10.842156,10.556751,7.4917436,90.0,95.1647,90.0
4.5469637,5.453346,7.536522,86.42265,89.95482,89.89016
7.8951025,7.8951025,3.9008198,90.0,90.0,120.0
7.5008516,7.5008516,7.5008516,90.0,90.0,90.0
6.8374243,9.378969,8.896687,90.0,118.55292,90.0
6.612561,6.612561,10.949568,90.0,90.0,90.0
5.5889325,5.5889325,5.5889325,90.0,90.0,90.0
5.1956434,8.934763,9.848842,90.0,100.0376,90.0
6.5840034,7.7036285,12.784347,90.0,90.0,90.0
8.589164,8.589164,23.086954,90.0,90.0,120.0
3.2999718,4.613169,5.423148,90.0,120.76892,90.0
7.6433053,10.387077,12.736035,90.0,90.0,90.0
7.213424,7.213424,42.29034,90.0,90.0,90.0
8.856226,8.856226,8.856226,90.0,90.0,90.0
5.370099,7.683228,10.325364,72.4489,76.012955,84.733665
8.954248,9.137809,10.813709,90.0,90.0,90.0
7.0276194,13.606702,12.369329,90.0,96.27034,90.0
12.126505,13.867343,7.217381,90.0,120.67321,90.0
11.564853,11.564853,11.564853,90.0,90.0,90.0
5.1579447,5.9291687,7.843729,93.43755,95.95229,90.369934
5.5167556,5.5654016,9.577468,90.0,125.12866,90.0
6.6712875,7.707092,8.628118,102.85031,97.54714,106.612465
8.407861,8.407861,8.407861,90.0,90.0,90.0
3.7294474,3.7294474,6.0858083,90.0,90.0,120.0
6.4151397,8.243112,10.012892,90.0,90.0,90.0
6.9068127,6.9068127,6.9068127,90.0,90.0,90.0
13.753639,13.781439,13.802329,90.0,101.10479,90.0
4.2061515,4.273453,6.143043,90.0,104.99039,90.0
7.747715,9.531315,11.142708,90.0,90.0,90.0
6.2732706,10.740809,9.9855585,90.0,90.0,90.0
9.120095,9.120095,23.095163,90.0,90.0,120.0
4.265971,16.212671,11.107397,90.0,90.0,90.0
6.9876895,6.9876895,6.9876895,90.0,90.0,90.0
5.2024655,5.2024655,4.8610544,90.0,90.0,120.0
6.845302,3.8777483,12.536834,90.0,90.91469,90.0
8.151613,8.151613,7.614485,90.0,90.0,90.0
4.1391597,6.8846073,16.376093,90.0,90.0,90.0
6.4301004,7.8658457,8.56945,105.09993,97.25943,108.82929
6.305696,8.267254,8.684655,116.7082,110.15367,91.97089
7.44131,11.706989,3.9811637,90.0,90.0,90.0
6.1319823,6.132357,7.005399,90.76912,90.83064,90.59182
15.7237,2.8769984,10.423469,90.0,111.72745,90.0
6.3401995,7.8510523,13.516929,90.0,90.0,90.0
5.105995,9.011181,17.799904,90.0,90.38353,90.0
13.159496,14.455705,10.925726,90.0,123.61027,90.0
6.858327,6.858327,6.858327,90.0,90.0,90.0
6.8345284,6.8345284,6.8345284,90.0,90.0,90.0
6.423233,6.423233,6.423233,90.0,90.0,90.0
4.9617987,4.9617987,6.8346844,90.0,90.0,120.0
8.422475,8.422475,8.422475,90.0,90.0,90.0
5.8246408,5.897956,9.55795,91.28628,89.77566,119.45366
6.845855,8.08073,9.353731,90.0,108.35928,90.0
3.786567,3.786567,5.80933,90.0,90.0,90.0
10.372519,5.796255,9.761593,90.0,99.22857,90.0
10.862753,10.862753,7.644175,90.0,90.0,90.0
13.203463,14.084226,20.364923,90.0,90.0,90.0
6.050552,6.050552,6.050552,90.0,90.0,90.0
5.008101,5.2275896,7.304405,90.0,90.0,90.0
7.731435,7.731435,6.5748324,90.0,90.0,120.0
8.223313,13.428126,8.315484,90.0,117.14158,90.0
6.534735,6.534735,6.534735,90.0,90.0,90.0
4.945876,4.945876,9.963825,90.0,90.0,90.0
12.6823845,5.042466,12.803863,90.0,119.81007,90.0
17.52272,3.2895238,8.4873905,90.0,104.5844,90.0
9.100331,9.670834,13.626434,90.0,90.0,90.0
4.4652133,6.9452863,13.561711,90.36416,92.797676,91.4376
3.8551495,3.8551495,75.45936,90.0,90.0,120.0
8.927235,8.927235,8.927235,90.0,90.0,90.0
4.360727,4.360727,8.623652,90.0,90.0,90.0
4.596143,4.596143,3.2500098,90.0,90.0,90.0
4.9575872,5.879969,7.411424,69.906044,71.33986,65.49408
4.594252,4.594252,4.594252,90.0,90.0,90.0
6.3190036,5.8689756,8.521417,90.0,101.64829,90.0
5.5917,14.295601,21.143488,69.93751,82.8007,79.75752
8.865434,8.939105,8.974903,119.35433,119.441734,89.97634
13.454817,14.212956,9.843827,90.0,90.0,90.0
4.4249897,4.4249897,4.4249897,90.0,90.0,90.0
4.0920653,4.0920653,4.2518578,90.0,90.0,90.0
8.38224,11.801643,11.443421,90.0,126.15804,90.0
5.405631,6.5861,11.096891,90.0,90.0,90.0
9.900451,5.795858,16.30491,90.0,101.91799,90.0
8.671888,5.001325,15.808632,90.0,112.27171,90.0
7.8658204,7.8710036,9.45134,113.2869,113.34884,90.92617
9.448666,9.448666,17.882475,90.0,90.0,120.0
6.8327456,6.82447,8.904185,90.0,106.85354,90.0
6.595996,6.6495185,10.299614,94.66636,92.87323,98.87923
4.822743,4.822743,7.6760044,90.0,90.0,120.0
5.9436493,3.224377,6.690728,90.0,90.0614,90.0
3.4015071,3.4015071,40.685932,90.0,90.0,120.0
11.475588,11.475588,11.475588,90.0,90.0,90.0
6.728583,8.176631,4.61947,90.0,102.610634,90.0
6.0955725,12.738713,9.794407,90.0,106.81979,90.0
13.302339,7.4021125,15.363667,90.0,103.8388,90.0
10.227464,10.227464,10.227464,90.0,90.0,90.0
4.368481,4.368481,13.845999,90.0,90.0,120.0
7.0652437,11.327163,22.081198,90.0,90.0,90.0
11.842576,43.4475,7.3066573,90.0,90.10982,90.0
5.993786,6.5031047,9.715974,70.43942,81.30496,81.166145
4.149948,4.149948,9.889611,90.0,90.0,120.0
6.716124,11.456678,5.206449,90.0,90.0,90.0
3.3729172,3.3729172,38.392975,90.0,90.0,120.0
5.3286448,6.6169343,7.281834,106.38396,89.72104,92.93246
11.107199,11.808362,14.778485,90.0,103.842575,90.0
8.633664,8.634954,8.650374,61.628334,61.32145,61.402798
4.839342,7.479234,15.926756,90.0,90.0,90.0
8.029272,8.029272,8.029272,90.0,90.0,90.0
4.887947,4.887947,4.887947,90.0,90.0,90.0
5.1483536,6.121724,6.2347026,108.80063,91.71055,113.449196
4.749992,4.749992,6.723708,90.0,90.0,90.0
6.693062,6.693062,6.693062,90.0,90.0,90.0
5.9217196,5.9217196,19.458912,90.0,90.0,120.0
10.288239,4.9386816,10.571247,90.0,91.94185,90.0
9.910019,4.641143,11.652236,90.0,109.39503,90.0
6.2776814,14.192698,14.241981,119.812065,90.52417,90.03143
8.39846,10.431146,26.770155,90.0,90.0,90.0
6.8818703,6.8818703,6.8818703,90.0,90.0,90.0
4.1543727,4.1543727,4.1543727,90.0,90.0,90.0
5.5901623,5.8228536,9.727901,90.0,124.98036,90.0
7.945742,7.945742,7.945742,90.0,90.0,90.0
4.408736,22.077103,4.448885,90.0,90.0,90.0
7.5554075,7.5554075,7.5554075,90.0,90.0,90.0
12.649023,12.649023,77.13274,90.0,90.0,120.0
4.9122887,4.9122887,11.565735,90.0,90.0,90.0
4.0448904,7.0608563,13.925691,90.0,90.0,90.0
5.2317,5.2317,6.6282625,90.0,90.0,90.0
4.531884,5.8987045,3.471353,90.0,90.0,90.0
9.043365,8.092397,12.782977,90.0,90.05273,90.0
7.1204143,7.1204143,5.787945,90.0,90.0,120.0
11.420662,11.420662,7.020777,90.0,90.0,120.0
7.5002522,14.517706,5.370947,90.0,90.0,90.0
11.48465,11.48465,10.973226,90.0,90.0,90.0
10.649216,10.649216,5.0218434,90.0,90.0,120.0
10.758102,10.758102,10.758102,90.0,90.0,90.0
12.025159,12.025159,12.025159,90.0,90.0,90.0
10.373149,5.886117,9.787717,90.0,93.20308,90.0
4.8787136,10.811909,18.213175,90.0,90.0,90.0
9.734573,9.734573,5.879358,90.0,90.0,120.0
12.119239,3.546155,6.1842713,90.0,119.19814,90.0
11.081785,12.634438,16.536055,90.0,96.557915,90.0
2.9532576,2.9532576,18.532352,90.0,90.0,120.0
4.1334324,4.1334324,4.1334324,90.0,90.0,90.0
6.5893235,6.5893235,6.5893235,90.0,90.0,90.0
4.03287,4.03287,17.838478,90.0,90.0,90.0
3.9177482,3.9177482,3.9177482,90.0,90.0,90.0
9.639199,9.639199,9.639199,90.0,90.0,90.0
11.98169,11.98169,11.98169,90.0,90.0,90.0
4.799137,4.803181,15.567646,89.539635,89.96591,88.57139
3.7441852,3.7441852,6.363116,90.0,90.0,120.0
6.851225,6.9962397,7.147733,63.19225,72.76826,69.35819
15.394699,2.8965046,12.951866,90.0,92.01097,90.0
11.627154,9.630275,5.7987027,90.0,112.024734,90.0
8.725512,8.725512,6.8686805,90.0,90.0,120.0
5.1963286,8.189331,9.678237,90.0,90.0,90.0
10.141015,10.141015,5.3937907,90.0,90.0,90.0
8.591749,10.959799,11.256373,90.0,90.0,90.0
7.7288117,7.7288117,7.7288117,90.0,90.0,90.0
4.8903785,11.912577,9.936104,90.0,90.23035,90.0
4.442236,4.4452024,9.557714,100.03074,101.59997,89.9556
5.523154,5.523154,5.523154,90.0,90.0,90.0
11.675089,12.582,12.590369,107.818054,108.049194,108.06662
7.55861,7.6333466,8.011962,82.36332,114.89563,111.24685
6.747783,6.9224553,6.8612356,90.0,108.85182,90.0
9.104067,12.542752,14.096162,80.6879,77.01046,78.94943
9.438438,6.455081,10.264101,90.0,117.82841,90.0
7.331022,7.554786,41.176212,89.786674,92.215004,97.611336
6.7094774,17.326159,19.975239,90.0,100.20956,90.0
11.554976,11.554976,11.345112,90.0,90.0,120.0
8.393129,8.503641,8.624824,62.029778,62.451275,62.909794
13.908551,8.739134,10.827783,90.0,101.25153,90.0
10.498651,6.0565724,6.102592,90.0,125.28072,90.0
14.270673,8.71124,8.691441,90.0,120.72042,90.0
6.552756,6.6340947,15.963657,82.94172,84.46109,82.29567
3.796405,3.796405,6.0110674,90.0,90.0,120.0
14.234583,7.3358355,18.831814,90.0,101.8286,90.0
9.805517,7.2146535,13.83782,90.0,101.11992,90.0
8.828613,8.703189,15.045638,90.0,125.74485,90.0
7.0686626,11.066736,5.112113,90.0,130.97363,90.0
4.771255,5.255444,13.173802,97.42562,90.16871,116.87122
3.7273135,4.71887,8.491485,90.0,90.0,90.0
6.9281654,6.9281654,6.9281654,90.0,90.0,90.0
5.09928,8.0507145,14.219881,90.0,109.59544,90.0
7.2068386,7.2068386,5.086543,90.0,90.0,120.0
5.611404,7.1535687,10.056304,107.487366,104.79054,96.83412
5.5925007,11.344203,16.015467,90.0,90.0,90.0
9.646359,11.670249,15.553753,90.0,91.00005,90.0
5.3337655,6.4456897,8.705132,72.42242,74.16913,84.70314
3.2536469,3.2536469,36.877403,90.0,90.0,120.0
6.9992967,8.722121,11.571325,90.0,90.0,90.0
4.0121694,4.0121694,18.33829,90.0,90.0,90.0
8.123905,8.158418,8.808708,76.66828,81.90861,76.50888
5.144052,5.144052,17.009205,90.0,90.0,90.0
5.2902017,8.179598,10.02623,87.13876,75.38917,88.95434
5.1777163,8.643994,11.438294,90.0,97.02994,90.0
5.071621,5.071621,5.071621,90.0,90.0,90.0
4.9365873,4.9365873,13.194267,90.0,90.0,120.0
7.6236534,13.063291,9.488684,90.0,90.0,90.0
3.8030283,3.8030283,18.984116,90.0,90.0,120.0
5.2650437,5.8912373,8.257088,101.901184,90.91192,90.15578
9.1002865,9.1002865,3.206191,90.0,90.0,120.0
5.658272,26.63987,5.6587152,90.0,90.0,90.0
9.46802,9.342102,12.842989,90.0,96.30525,90.0
15.871668,9.20202,9.259222,90.0,124.56285,90.0
4.850781,10.8051195,18.777723,90.0,90.0,90.0
6.0848813,8.628972,18.32344,90.0,90.0,90.0
3.021081,5.9985847,16.082012,90.68695,90.99765,95.120575
4.160076,4.160076,23.41108,90.0,90.0,120.0
3.894253,3.894253,14.914335,90.0,90.0,90.0
12.611732,8.110316,7.6014643,90.0,90.60403,90.0
4.948295,7.083928,8.916713,90.0,90.0,90.0
3.6147003,3.6147003,6.1981,90.0,90.0,90.0
14.519968,4.677377,22.90992,90.0,107.71328,90.0
13.039931,13.039931,9.562167,90.0,90.0,90.0
4.2322936,6.951003,8.06655,90.0,90.0,90.0
8.695497,8.695497,8.695497,90.0,90.0,90.0
6.3681903,6.3681903,10.479899,90.0,90.0,120.0
7.2774324,7.2774324,7.2774324,90.0,90.0,90.0
8.7142725,8.7142725,8.7142725,90.0,90.0,90.0
3.1566157,3.2385657,32.597885,90.0,90.0,90.0
11.364273,11.385198,8.037306,90.0,90.12491,90.0
5.3625193,5.3625193,12.513151,90.0,90.0,90.0
11.856947,11.856947,11.856947,90.0,90.0,90.0
4.270977,4.270977,9.542808,90.0,90.0,90.0
6.3513255,12.459773,15.416187,90.0,90.0,90.0
2.8864543,2.8864543,2.8244717,90.0,90.0,120.0
9.468073,9.468073,9.468073,90.0,90.0,90.0
10.78754,10.78754,10.78754,90.0,90.0,90.0
6.838966,6.838966,4.160689,90.0,90.0,120.0
6.0850053,8.00049,8.278179,90.0,90.0,90.0
4.5715194,4.5715194,22.138144,90.0,90.0,120.0
5.9142137,6.264638,14.174505,90.0,90.0,90.0
7.0445857,3.9352436,14.123385,90.0,99.083755,90.0
2.981509,2.981509,14.20905,90.0,90.0,90.0
8.282042,8.515438,14.375864,90.0,124.75825,90.0
8.938926,8.938926,10.019816,90.0,90.0,120.0
8.713509,8.713509,8.704482,90.0,90.0,90.0
6.93209,7.500229,8.130356,108.04059,84.17992,115.82156
4.682808,7.476301,7.7907743,90.0,90.0,90.0
3.7658646,3.7658646,3.7658646,90.0,90.0,90.0
4.2258577,12.772882,16.960001,89.98264,89.93159,89.62178
5.8791018,10.23593,9.608686,90.0,90.2464,90.0
5.8344235,10.962027,7.6283193,90.0,94.54298,90.0
6.9654384,33.795803,4.470324,90.0,90.0,90.0
7.6244206,7.5524735,11.612653,90.0,93.388535,90.0
6.153,8.842093,9.817492,64.64645,85.00304,84.56253
5.289352,11.228262,9.073005,90.0,93.00582,90.0
7.6669536,7.6669536,5.797853,90.0,90.0,120.0
4.2756047,7.5052648,8.743017,90.0,90.0,90.0
6.584276,3.205908,9.472637,90.0,109.374954,90.0
5.291441,24.217886,5.306827,90.0,97.778656,90.0
4.1177745,5.5144506,21.785791,90.0,90.0,90.0
3.9585023,3.9585023,5.2954226,90.0,90.0,120.0
8.847485,10.167121,12.360047,90.0,90.0,90.0
3.6601,3.6601,6.054025,90.0,90.0,120.0
4.540871,4.540871,10.558817,90.0,90.0,90.0
16.057917,16.942831,22.72286,90.0,90.0,90.0
7.017752,7.1715302,7.482695,90.0,104.51015,90.0
8.284598,5.1085773,13.75152,90.0,110.96492,90.0
7.225714,12.604187,5.4958816,90.0,90.0,90.0
8.33731,5.46798,8.656989,90.0,103.53635,90.0
8.93439,9.060923,9.175185,70.486145,76.486755,84.84588
11.730493,11.730493,11.730493,90.0,90.0,90.0
3.7985644,9.9623995,10.06644,90.0,90.0,90.0
6.01439,6.01439,6.01439,90.0,90.0,90.0
6.3009114,6.3009114,3.4530814,90.0,90.0,120.0
10.478036,10.478036,10.478036,90.0,90.0,90.0
12.465823,12.465823,12.481468,90.0,90.0,90.0
6.659297,6.659297,4.552501,90.0,90.0,90.0
10.55621,6.8977895,10.9600115,90.0,111.58997,90.0
6.2992997,6.2992997,9.953237,90.0,90.0,120.0
5.632712,5.632712,4.031777,90.0,90.0,90.0
9.997341,4.009762,16.101944,90.0,120.68507,90.0
4.485165,4.485165,22.038803,90.0,90.0,120.0
5.1180215,5.1180215,3.7267234,90.0,90.0,120.0
4.043031,4.043031,3.604208,90.0,90.0,120.0
6.15685,6.141328,7.544766,90.0,113.79539,90.0
5.238074,5.238074,6.083053,90.0,90.0,90.0
8.487338,8.487338,8.487338,90.0,90.0,90.0
15.267077,15.267077,15.506856,90.0,90.0,90.0
8.137647,16.103603,7.9900656,90.0,90.0,90.0
8.713277,8.713277,8.419382,90.0,90.0,120.0
10.591476,11.187698,15.799704,90.0,90.0,90.0
3.544565,3.544565,3.544565,90.0,90.0,90.0
5.264143,6.576798,9.052565,90.0,91.32059,90.0
5.943215,7.2950463,7.756536,90.0,90.0,90.0
5.6259303,5.6259303,6.441756,90.0,90.0,90.0
4.2065353,4.2065353,6.842929,90.0,90.0,120.0
7.7105846,8.696626,11.966846,90.0,105.22243,90.0
9.66887,11.705104,5.093449,90.0,91.76057,90.0
8.514741,8.514741,8.514791,90.0,90.0,90.0
10.376815,7.376171,6.952306,90.0,107.23262,90.0
4.6735964,5.544286,18.7322,90.0,90.0,90.0
5.623201,14.909931,14.916091,60.065437,89.968765,89.96542
6.108943,6.967639,8.748895,90.0,90.0,90.0
8.477256,8.48394,8.666736,90.0,90.0,90.0
5.704417,5.7078447,7.2687826,113.096054,113.06123,89.99468
5.333217,5.333217,13.642781,90.0,90.0,120.0
3.9129257,12.604822,9.127845,90.0,91.37368,90.0
5.945911,7.061006,8.328957,90.0,90.0,90.0
5.6351724,6.1028767,8.129213,90.0,90.0,90.0
6.165754,6.165754,11.428331,90.0,90.0,120.0
4.497139,18.26817,4.539394,90.0,90.0,90.0
5.110866,7.7593417,7.760865,81.85897,83.83848,71.0092
2.9758394,7.6132894,10.117402,107.136925,88.89425,99.70824
11.6305485,11.680057,10.086873,90.0,125.1776,90.0
14.040869,14.0606365,14.108288,90.0,90.0,90.0
7.4085627,7.4085627,7.4085627,90.0,90.0,90.0
5.679201,5.679201,13.836186,90.0,90.0,120.0
4.6652513,6.3739996,6.6940966,90.0,90.0,90.0
8.640361,8.640361,20.529167,90.0,90.0,120.0
5.3859534,6.4436603,16.485163,80.71001,81.56718,72.77908
6.67033,3.9357574,9.943858,90.0,91.333275,90.0
10.266649,10.465508,11.72747,102.29856,103.58918,110.870125
8.89291,8.89291,3.4856474,90.0,90.0,120.0
10.459845,6.481749,13.654625,90.0,110.64094,90.0
5.3762603,6.26682,10.062384,90.0,91.10163,90.0
2.9379933,4.949631,9.357383,90.034996,92.4162,90.37544
3.6948922,3.8418026,11.860765,90.0,90.0,90.0
5.9173813,5.9173813,13.184493,90.0,90.0,120.0
9.597362,8.508358,6.4698215,90.0,99.01339,90.0
10.4214115,7.5693226,10.4241905,90.0,92.755905,90.0
6.209822,9.47776,9.479545,89.62635,89.69575,89.88784
4.480828,4.480828,23.985271,90.0,90.0,120.0
13.3957,14.357496,18.775242,90.0,90.0,90.0
7.372671,11.667249,11.701592,90.0,90.0,90.0
7.719383,8.659311,9.481698,90.0,90.0,90.0
5.7838154,9.338257,11.576927,90.0,90.0,90.0
3.7134147,5.770903,6.959524,90.0,90.0,90.0
7.218666,10.335901,11.058724,90.0,108.11106,90.0
11.241169,12.060532,17.106968,90.0,90.0,90.0
9.018637,12.075998,5.6071825,90.0,90.0,90.0
8.625302,8.625302,20.694332,90.0,90.0,120.0
14.8137665,14.8137665,15.630253,90.0,90.0,120.0
9.31557,5.192868,6.4297543,90.0,107.81588,90.0
8.474193,8.648209,6.2596965,90.0,130.5783,90.0
5.96571,5.96571,5.96571,90.0,90.0,90.0
6.858008,6.858008,6.858008,90.0,90.0,90.0
5.456486,9.610656,10.390441,90.0,90.0,90.0
7.5367236,7.5367236,7.5367236,90.0,90.0,90.0
6.062152,6.09071,11.812518,90.0,90.0,90.0
8.682424,8.682424,21.72179,90.0,90.0,120.0
7.3439465,7.3439465,7.3439465,90.0,90.0,90.0
5.6893754,5.7950892,10.043049,87.34897,87.17406,72.72615
8.949345,6.060098,8.236976,90.0,121.60006,90.0
3.9357681,5.462319,10.490449,90.0,90.0,90.0
15.572665,18.65466,4.5491476,90.0,106.945274,90.0
9.202526,13.468577,11.764903,90.0,104.23452,90.0
7.5680027,11.984964,12.024797,90.0,90.0,90.0
9.250373,9.250373,6.3832073,90.0,90.0,120.0
4.05781,4.05781,7.1007504,90.0,90.0,90.0
10.296081,5.94701,9.736466,90.0,90.058525,90.0
9.518507,9.518507,7.391037,90.0,90.0,120.0
9.004887,6.3990903,14.53041,90.0,90.33402,90.0
4.7220564,4.7386537,6.2122164,91.04569,91.324036,119.54004
14.255905,8.286384,4.9311466,90.0,90.16411,90.0
4.4023476,5.8372974,8.613665,90.0,90.0,90.0
3.0973468,3.0973468,18.675074,90.0,90.0,120.0
3.9570625,3.9570625,44.410103,90.0,90.0,90.0
5.256012,9.138074,10.117485,88.737915,88.97604,89.39303
8.5354595,8.5354595,8.5354595,90.0,90.0,90.0
5.076528,5.5054774,8.928702,72.828865,75.55686,63.599197
15.177008,15.97947,13.142053,90.0,90.0,90.0
8.790322,8.790322,4.4683213,90.0,90.0,90.0
14.075392,14.075392,14.075392,90.0,90.0,90.0
7.8681383,7.8681383,8.003176,90.0,90.0,120.0
5.492868,5.492868,5.492868,90.0,90.0,90.0
5.9567523,10.707044,7.6474547,90.0,108.48075,90.0
6.1272383,6.1272383,5.2688303,90.0,90.0,120.0
5.649449,5.781372,11.570786,90.0,90.0,90.0
6.3978934,7.754713,7.8303275,80.89095,113.80375,114.192085
4.2889357,7.2591486,7.8399124,90.0,90.0,90.0
5.2672772,5.371484,17.354624,87.66409,98.70235,118.92401
10.607346,15.136398,7.9909487,90.0,90.0,90.0
14.940112,14.940112,9.168777,90.0,90.0,120.0
4.4572234,5.0168023,6.7436304,89.99238,88.99907,89.95431
4.109288,8.289326,27.263288,89.959274,89.96945,75.67236
5.1367526,5.924749,6.074752,111.66699,111.10891,88.01704
10.775096,6.0764284,10.748627,90.0,109.72274,90.0
12.855284,12.855284,7.155806,90.0,90.0,90.0
9.017796,13.6664095,10.500756,90.0,98.90289,90.0
5.3759146,8.294725,15.038974,90.0,90.0,90.0
6.9258323,6.9258323,6.9258323,90.0,90.0,90.0
